"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"166","@ProKabaddi @JaipurPanthers Yes",FALSE,1,"ProKabaddi",2017-06-30 13:44:20,FALSE,"880780493158993920","880784067247054849","1391361674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yadavamit3405",0,FALSE,FALSE,NA,NA
"167","@ProKabaddi @BengaluruBulls obviously. New season, new teams and a new winner this time",FALSE,0,"ProKabaddi",2017-06-30 13:41:34,FALSE,"880764587364290560","880783369776189440","1391361674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cric_rakesh",0,FALSE,FALSE,NA,NA
"168","@ProKabaddi @JaipurPanthers Mighty manjeet is very true. Kabadi at times can be won in head than with skill..",FALSE,0,"ProKabaddi",2017-06-30 13:41:31,FALSE,"880780493158993920","880783358422261760","1391361674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shankar_mano",0,FALSE,FALSE,NA,NA
"169","RT @ProKabaddi: @cric_rakesh Such is kabaddi's impact and with new teams debuting, #VivoProKabaddi is set to reach new heights! Which is yo‚Ä¶",FALSE,0,NA,2017-06-30 13:40:52,FALSE,NA,"880783194114498561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cric_rakesh",1,TRUE,FALSE,NA,NA
"170","@ProKabaddi @JaipurPanthers Plz explain interzonal wild card matches",FALSE,0,"ProKabaddi",2017-06-30 13:40:19,FALSE,"880780493158993920","880783055643754500","1391361674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShashankAsati1",0,FALSE,FALSE,NA,NA
"171","RT @ProKabaddi: A team needs to have a leader on the mat at all times, suggests Manjeet Chhillar. Do you agree with the @JaipurPanthers ace‚Ä¶",FALSE,0,NA,2017-06-30 13:38:35,FALSE,NA,"880782621713735680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gurureddy1998",17,TRUE,FALSE,NA,NA
"172","RT @ProKabaddi: A team needs to have a leader on the mat at all times, suggests Manjeet Chhillar. Do you agree with the @JaipurPanthers ace‚Ä¶",FALSE,0,NA,2017-06-30 13:38:03,FALSE,NA,"880782486501851136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsr7kawapon",17,TRUE,FALSE,NA,NA
"173","RT @ProKabaddi: A team needs to have a leader on the mat at all times, suggests Manjeet Chhillar. Do you agree with the @JaipurPanthers ace‚Ä¶",FALSE,0,NA,2017-06-30 13:37:57,FALSE,NA,"880782461445185537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StarSportsIndia",17,TRUE,FALSE,NA,NA
"174","RT @ProKabaddi: A team needs to have a leader on the mat at all times, suggests Manjeet Chhillar. Do you agree with the @JaipurPanthers ace‚Ä¶",FALSE,0,NA,2017-06-30 13:36:46,FALSE,NA,"880782163897192448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shreeja_shreya",17,TRUE,FALSE,NA,NA
"175","RT @ProKabaddi: A team needs to have a leader on the mat at all times, suggests Manjeet Chhillar. Do you agree with the @JaipurPanthers ace‚Ä¶",FALSE,0,NA,2017-06-30 13:30:36,FALSE,NA,"880780612113707009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaipurPanthers",17,TRUE,FALSE,NA,NA
"176","RT @BengaluruBulls: The Bulls in action at a training session, ahead of the new @ProKabaddi season! #NammaTeam #FullChargeMaadi https://t.c‚Ä¶",FALSE,0,NA,2017-06-30 13:26:00,FALSE,NA,"880779452170420226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alagudeva9",3,TRUE,FALSE,NA,NA
"177","RT @KabaddiUP: Finnaly it has come , Here's the U.P Yoddha logo for which you all were waiting for #TheYoddhas @ProKabaddi @inspiranti @Del‚Ä¶",FALSE,0,NA,2017-06-30 13:21:39,FALSE,NA,"880778357947867137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricfoot_info",11,TRUE,FALSE,NA,NA
"178","@suhailchandhok @HaryanaSteelers @RaiderRahul @IamAnupK @vikrantgupta73 @cricketwallah @tamilthalaivas @U_Mumba‚Ä¶ https://t.co/K2o3lHynE7",FALSE,0,"suhailchandhok",2017-06-30 13:06:16,TRUE,"880672910020661249","880774486848569344","47657891","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeeKayAm",0,FALSE,FALSE,NA,NA
"179","@PatnaPirates @ProKabaddi Yes ,Patna Pirates will lift for the 3rd time",FALSE,1,"PatnaPirates",2017-06-30 13:05:04,FALSE,"880717890227507202","880774183961194496","2585500848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vishalyadav1222",0,FALSE,FALSE,NA,NA
"180","RT @PatnaPirates: Practicing to lift the third consecutive @ProKabaddi title! Ì†ºÌøÜ

#PirateHamla https://t.co/X6EqLNNfCr",FALSE,0,NA,2017-06-30 12:58:54,FALSE,NA,"880772634434301953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaranGo13744213",3,TRUE,FALSE,NA,NA
"181","RT @ProKabaddi: The wait's over, time to mark your Ì†ΩÌ∑ìÔ∏è! Here are all the fixtures of #VivoProKabaddi Season 5! Which Panga are you looking f‚Ä¶",FALSE,0,NA,2017-06-30 12:22:54,FALSE,NA,"880763572548116480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vasu4538",166,TRUE,FALSE,NA,NA
"182","@bookmyshow from when the booking of tickets of @ProKabaddi league season-5 is going online??? Venue Kolkata",FALSE,0,"bookmyshow",2017-06-30 11:54:59,FALSE,NA,"880756548905127936","10650592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singhrupesh04",0,FALSE,FALSE,NA,NA
"183","RT @BengaluruBulls: The Bulls in action at a training session, ahead of the new @ProKabaddi season! #NammaTeam #FullChargeMaadi https://t.c‚Ä¶",FALSE,0,NA,2017-06-30 11:51:07,FALSE,NA,"880755576933818368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamrabbit8",3,TRUE,FALSE,NA,NA
"184","RT @KabaddiUP: Finnaly it has come , Here's the U.P Yoddha logo for which you all were waiting for #TheYoddhas @ProKabaddi @inspiranti @Del‚Ä¶",FALSE,0,NA,2017-06-30 11:50:03,FALSE,NA,"880755307315470336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mopeygooner",11,TRUE,FALSE,NA,NA
"185","The Bulls in action at a training session, ahead of the new @ProKabaddi season! #NammaTeam #FullChargeMaadi https://t.co/LTOSSJeiZb",FALSE,11,NA,2017-06-30 11:48:45,FALSE,NA,"880754978360483840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BengaluruBulls",3,FALSE,FALSE,NA,NA
"186","RT @vishwam16588203: @tamilthalaivas @sachin_rt @ProKabaddi Awesome vfx!kudos to team",FALSE,0,NA,2017-06-30 11:42:30,FALSE,NA,"880753406167707648",NA,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Bot ReTwitter</a>","3ative",1,TRUE,FALSE,NA,NA
"187","@tamilthalaivas @sachin_rt @ProKabaddi Awesome vfx!kudos to team",FALSE,0,"tamilthalaivas",2017-06-30 11:40:57,FALSE,"880416288283049984","880753016164319233","863052862024105985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishwam16588203",1,FALSE,FALSE,NA,NA
"188","RT @Sachinist: Make some noise for @sachin_rt @ProKabaddi @tamilthalaivas 
All the best.",FALSE,0,NA,2017-06-30 11:37:43,FALSE,NA,"880752204092768256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iAutodidactic",9,TRUE,FALSE,NA,NA
"189","@KabaddiUP @ProKabaddi @inspiranti @DelhiDaredevils Nice logo",FALSE,1,"KabaddiUP",2017-06-30 11:30:13,FALSE,"880611509138862081","880750316538314752","4481111421","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aneeshachery",0,FALSE,FALSE,NA,NA
"190","@KabaddiUP @inspiranti @ProKabaddi @DelhiDaredevils Logo Say All Don't take panga with UP Ke Yoddha Kyu Ki yeh Hai‚Ä¶ https://t.co/ZsmgeJhAqz",FALSE,0,"KabaddiUP",2017-06-30 11:02:18,TRUE,"880611509138862081","880743291922243584","4481111421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhishekIPLFeak",0,FALSE,FALSE,NA,NA
"191","@KabaddiUP @inspiranti @ProKabaddi @DelhiDaredevils Yeh hai @ProKabaddi Ka Champions So Don't take panga with them‚Ä¶ https://t.co/y1AiK0Jzki",FALSE,0,"KabaddiUP",2017-06-30 11:01:02,TRUE,"880611509138862081","880742969535471616","4481111421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhishekIPLFeak",0,FALSE,FALSE,NA,NA
"192","SBD Global: @ProKabaddi sponsorship revenue jumps 320%, while number of advertisers triples. https://t.co/kE0f13LKuP Ì†ΩÌ¥í",FALSE,1,NA,2017-06-30 11:00:02,FALSE,NA,"880742720410705920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sbjsbd",0,FALSE,FALSE,NA,NA
"193","@tamilthalaivas @sachin_rt @ProKabaddi Vaa thala vaa thala...Ì†ΩÌ≤™Ì†ΩÌ±äÌ†ΩÌ∏é...
I'm waiting...",FALSE,0,"tamilthalaivas",2017-06-30 10:48:52,FALSE,"880416288283049984","880739908234600448","863052862024105985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SankarDrdo",0,FALSE,FALSE,NA,NA
"194","@ProKabaddi @VIVO_India https://t.co/6t3LUHsSuL",FALSE,0,"ProKabaddi",2017-06-30 10:46:03,FALSE,NA,"880739199015682048","1391361674","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Golty",0,FALSE,FALSE,NA,NA
"195","@KabaddiUP @ProKabaddi @inspiranti @DelhiDaredevils My support with u team &amp; welcome my city Lucknow 
Don't take panga with @KabaddiUP",FALSE,2,"KabaddiUP",2017-06-30 10:33:38,FALSE,"880611509138862081","880736075244687361","4481111421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhishekIPLFeak",0,FALSE,FALSE,NA,NA
"196","RT @KabaddiUP: Finnaly it has come , Here's the U.P Yoddha logo for which you all were waiting for #TheYoddhas @ProKabaddi @inspiranti @Del‚Ä¶",FALSE,0,NA,2017-06-30 10:33:06,FALSE,NA,"880735941937082377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhishekIPLFeak",11,TRUE,FALSE,NA,NA
"197","@KabaddiUP @ProKabaddi @inspiranti @BengalWarriors @JaipurPanthers @BengaluruBulls @DabangDelhiKC @U_Mumba‚Ä¶ https://t.co/ZHGHgl1TWV",FALSE,1,"KabaddiUP",2017-06-30 10:32:48,TRUE,"880374343523500032","880735866208923648","4481111421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhishekIPLFeak",0,FALSE,FALSE,NA,NA
"198","RT @ProKabaddi: .@DeepakHooda5555 will captain @PuneriPaltan in Season 5! Given his impressive showing last season, will they win the #Vivo‚Ä¶",FALSE,0,NA,2017-06-30 10:29:29,FALSE,NA,"880735033136259073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ishita_sakore",15,TRUE,FALSE,NA,NA
"199","Check out the details of four new teams in @ProKabaddi along with the fixtures and odds: https://t.co/hVdmnOWNQg
#VIVOProKabaddi #LePanga",FALSE,1,NA,2017-06-30 10:20:08,FALSE,NA,"880732679104118785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indiabet",1,FALSE,FALSE,NA,NA
"200","RT @ProKabaddi: Kabaddi took the Ì†ºÌºè by storm 3 years ago, and the people who've lived this journey shared their stories at the #VivoProKabad‚Ä¶",FALSE,0,NA,2017-06-30 10:15:01,FALSE,NA,"880731393201917956",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Golty",23,TRUE,FALSE,NA,NA
"201","@suhailchandhok @Bagheera_70 @HaryanaSteelers @RaiderRahul @IamAnupK @vikrantgupta73 @cricketwallah @tamilthalaivas‚Ä¶ https://t.co/tVlUKKWUqJ",FALSE,0,"suhailchandhok",2017-06-30 10:12:28,TRUE,"880672910020661249","880730750089285632","47657891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ravinhind",0,FALSE,FALSE,NA,NA
"202","@tamilthalaivas @sachin_rt @ProKabaddi Mass..",FALSE,0,"tamilthalaivas",2017-06-30 10:07:07,FALSE,"880416288283049984","880729404007079936","863052862024105985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KesuSeenu",0,FALSE,FALSE,NA,NA
"203","RT @BengalWarriors: Mark your Calendars, Save the Dates. Here's #AamarWarriors schedule for @Vivo_India @ProKabaddi Season 5.
We are excite‚Ä¶",FALSE,0,NA,2017-06-30 09:36:56,FALSE,NA,"880721805354446850",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","KabaddiPro",5,TRUE,FALSE,NA,NA
"204","@sachin_rt @ProKabaddi @tamilthalaivas ‡Æ§‡ÆÆ‡Æø‡Æ¥‡Æ©‡Æø‡Æ©‡Øç ‡Æµ‡ØÄ‡Æ∞ ‡Æµ‡Æø‡Æ≥‡Øà‡ÆØ‡Ææ‡Æü‡Øç‡Æü‡Øà ‡Æá‡Æµ‡Øç‡Æµ‡ØÅ‡Æ≤‡Æï‡ÆÆ‡Øç ‡ÆÖ‡Æ±‡Æø‡ÆØ‡Æü‡Øç‡Æü‡ØÅ‡ÆÆ‡Øç",FALSE,1,"sachin_rt",2017-06-30 09:35:05,FALSE,"880421741352431617","880721341107892224","135421739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arunprabhu21",0,FALSE,FALSE,NA,NA
"205","RT @KasualShukla: My piece on @ProKabaddi's expansion plan &amp; how it captures #Kabaddi and it's stars' odds-defying rise to prominence

http‚Ä¶",FALSE,0,NA,2017-06-30 09:30:19,FALSE,NA,"880720143961264134",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2 Preview</a>","Amolecule",4,TRUE,FALSE,NA,NA
"206","RT @PatnaPirates: Practicing to lift the third consecutive @ProKabaddi title! Ì†ºÌøÜ

#PirateHamla https://t.co/X6EqLNNfCr",FALSE,0,NA,2017-06-30 09:27:49,FALSE,NA,"880719510801612800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ateeb_isPrince",3,TRUE,FALSE,NA,NA
"207","@PatnaPirates @ProKabaddi Good luck #Green_Army",FALSE,0,"PatnaPirates",2017-06-30 09:26:55,FALSE,"880717890227507202","880719286947467270","2585500848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PabitrakuNanda1",0,FALSE,FALSE,NA,NA
"208","RT @KabaddiUP: Finnaly it has come , Here's the U.P Yoddha logo for which you all were waiting for #TheYoddhas @ProKabaddi @inspiranti @Del‚Ä¶",FALSE,0,NA,2017-06-30 09:24:27,FALSE,NA,"880718666446319621",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inspiranti",11,TRUE,FALSE,NA,NA
"209","Practicing to lift the third consecutive @ProKabaddi title! Ì†ºÌøÜ

#PirateHamla https://t.co/X6EqLNNfCr",FALSE,25,NA,2017-06-30 09:21:22,FALSE,NA,"880717890227507202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatnaPirates",3,FALSE,FALSE,NA,NA
"210","@KasualShukla @FirstpostSports @ProKabaddi Kabaddi was counted in a leisure activity till Pro Kabaddi started. Afte‚Ä¶ https://t.co/mmlVcSgYzo",FALSE,0,"KasualShukla",2017-06-30 09:06:44,TRUE,"880712787252715520","880714207091712000","28508864","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","raajrindani",0,FALSE,FALSE,NA,NA
"211","RT @KasualShukla: My piece on @ProKabaddi's expansion plan &amp; how it captures #Kabaddi and it's stars' odds-defying rise to prominence

http‚Ä¶",FALSE,0,NA,2017-06-30 09:02:06,FALSE,NA,"880713041440067585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kus_lob",4,TRUE,FALSE,NA,NA
"212","RT @KasualShukla: My piece on @ProKabaddi's expansion plan &amp; how it captures #Kabaddi and it's stars' odds-defying rise to prominence

http‚Ä¶",FALSE,0,NA,2017-06-30 09:01:17,FALSE,NA,"880712836669988864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","firstpost",4,TRUE,FALSE,NA,NA
"213","RT @KasualShukla: My piece on @ProKabaddi's expansion plan &amp; how it captures #Kabaddi and it's stars' odds-defying rise to prominence

http‚Ä¶",FALSE,0,NA,2017-06-30 09:01:17,FALSE,NA,"880712835608784896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FirstpostSports",4,TRUE,FALSE,NA,NA
"214","My piece on @ProKabaddi's expansion plan &amp; how it captures #Kabaddi and it's stars' odds-defying rise to prominence

https://t.co/d0W3JnloQS",FALSE,9,NA,2017-06-30 09:01:05,FALSE,NA,"880712787252715520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KasualShukla",4,FALSE,FALSE,NA,NA
"215","All the best @tamilthalaivas for @ProKabaddi...Ì†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±ç",FALSE,0,NA,2017-06-30 08:57:59,FALSE,NA,"880712004499107842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yashsolunke8",0,FALSE,FALSE,NA,NA
"216","@BengaluruBulls All of a sudden, people of India are more into kabaddi since the start of @ProKabaddi This game is‚Ä¶ https://t.co/zD1gtM4L5r",FALSE,0,"BengaluruBulls",2017-06-30 08:55:11,TRUE,"880709964674863105","880711299428225024","2586804044","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cric_rakesh",0,FALSE,FALSE,NA,NA
"217","RT @BengalWarriors: Mark your Calendars, Save the Dates. Here's #AamarWarriors schedule for @Vivo_India @ProKabaddi Season 5.
We are excite‚Ä¶",FALSE,0,NA,2017-06-30 08:33:53,FALSE,NA,"880705941846585346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgaurav1109",5,TRUE,FALSE,NA,NA
"218","Can't wait for the @ProKabaddi season to get underwayÌ†ΩÌ≤™ #AamarWarriors @BengalWarriors https://t.co/N6b31Ns1QM",FALSE,1,NA,2017-06-30 08:33:49,FALSE,NA,"880705923030949888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgaurav1109",0,FALSE,FALSE,NA,NA
"219","Mark your Calendars, Save the Dates. Here's #AamarWarriors schedule for @Vivo_India @ProKabaddi Season 5.
We are ex‚Ä¶ https://t.co/lEj7LNTL33",FALSE,17,NA,2017-06-30 08:28:10,TRUE,NA,"880704499932942337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BengalWarriors",5,FALSE,FALSE,NA,NA
"220","@vikrantgupta73 @suhailchandhok @HaryanaSteelers @RaiderRahul @IamAnupK @cricketwallah @tamilthalaivas @U_Mumba‚Ä¶ https://t.co/Md3AzIiS1y",FALSE,0,"vikrantgupta73",2017-06-30 07:36:01,TRUE,"880676497610199040","880691375779479552","135110894","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surendr83043550",0,FALSE,FALSE,NA,NA
"221","@vikrantgupta73 @suhailchandhok @HaryanaSteelers @RaiderRahul @IamAnupK @cricketwallah @tamilthalaivas @U_Mumba‚Ä¶ https://t.co/pTafhqRg4i",FALSE,0,"vikrantgupta73",2017-06-30 07:35:23,TRUE,"880676497610199040","880691218950356992","135110894","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surendr83043550",0,FALSE,FALSE,NA,NA
"222","@ProKabaddi @Vivo_India ticket selling kab  start hone wali hai??",FALSE,0,"ProKabaddi",2017-06-30 07:23:19,FALSE,"880060191592529925","880688180659441665","1391361674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gholapsujit",0,FALSE,FALSE,NA,NA
"223","@ProKabaddi Met bajirao hodage in Mumbai near a petrol pump https://t.co/QftoQZnTVT",FALSE,0,"ProKabaddi",2017-06-30 07:18:53,FALSE,"880411772569735168","880687065175904256","1391361674","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CorreiaMonish",0,FALSE,FALSE,NA,NA
"224","Pro Kabaddi 2017 All Teams List 

ClickÌ†ΩÌ±á
https://t.co/cfdhXW0vWH

#VIVOProKabaddi #WWC17 #gstrollout #Sports #INDvWI #monsoon @ProKabaddi",FALSE,0,NA,2017-06-30 07:13:52,FALSE,NA,"880685804695191554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SVFreak",0,FALSE,FALSE,NA,NA
"225","@ProKabaddi Recently I met Bajirao Hodage at Mumbai near a petrol pump.",FALSE,0,"ProKabaddi",2017-06-30 07:13:21,FALSE,"880411772569735168","880685675175170048","1391361674","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CorreiaMonish",0,FALSE,FALSE,NA,NA
"226","@ProKabaddi I am die-hard U Mumba fan. I will place my bets on Old is Gold Anup Kumar. My entire family is indeed U Mumba fan.",FALSE,0,"ProKabaddi",2017-06-30 07:12:43,FALSE,"880411772569735168","880685512490708992","1391361674","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CorreiaMonish",0,FALSE,FALSE,NA,NA
"227","RT @sachin_rt: Another powerful addition to @ProKabaddi. Proud to announce our new team, @tamilthalaivas. Looking forward to an amazing sea‚Ä¶",FALSE,0,NA,2017-06-30 07:05:06,FALSE,NA,"880683595710562305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SundarKMurali",2269,TRUE,FALSE,NA,NA
"228","RT @ProKabaddi: #VivoProKabaddi has seen 4 superb seasons &amp; we'll have experts from the sports industry relive the journey! Stay tuned tomo‚Ä¶",FALSE,0,NA,2017-06-30 06:57:05,FALSE,NA,"880681581282721793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshnakoda",20,TRUE,FALSE,NA,NA
"229","RT @ProKabaddi: Dhakkad, Diler Panga awaits us all! Ì†ΩÌ≤™
Welcome to #VivoProKabaddi, @HaryanaSteelers! https://t.co/c5HQUBAxjV",FALSE,0,NA,2017-06-30 06:57:02,FALSE,NA,"880681565654831107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshnakoda",11,TRUE,FALSE,NA,NA
"230","RT @ProKabaddi: The stage is set for an important day leading up to Season 5! Follow us for all the LIVE updates from the #VivoProKabaddi:‚Ä¶",FALSE,0,NA,2017-06-30 06:56:59,FALSE,NA,"880681552828669952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshnakoda",27,TRUE,FALSE,NA,NA
"231","RT @PuneriPaltan: Thats how high our goals are for @ProKabaddi ‚ÄãSeason 5.! #GheunTak https://t.co/F6bOAw4G8z",FALSE,0,NA,2017-06-30 06:52:36,FALSE,NA,"880680451588927488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamanKaurinsan",3,TRUE,FALSE,NA,NA
"232","RT @ProKabaddi: .@DeepakHooda5555 will captain @PuneriPaltan in Season 5! Given his impressive showing last season, will they win the #Vivo‚Ä¶",FALSE,0,NA,2017-06-30 06:52:25,FALSE,NA,"880680404172378112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iAmeyaDeshpande",15,TRUE,FALSE,NA,NA
"233","Thats how high our goals are for @ProKabaddi ‚ÄãSeason 5.! #GheunTak https://t.co/F6bOAw4G8z",FALSE,17,NA,2017-06-30 06:50:29,FALSE,NA,"880679920602689537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PuneriPaltan",3,FALSE,FALSE,NA,NA
"234","@suhailchandhok @HaryanaSteelers @RaiderRahul @IamAnupK @cricketwallah @tamilthalaivas @U_Mumba @RishankDevadiga‚Ä¶ https://t.co/GexLmCH2h5",FALSE,11,"suhailchandhok",2017-06-30 06:36:53,TRUE,"880672910020661249","880676497610199040","47657891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vikrantgupta73",1,FALSE,FALSE,NA,NA
"235","RT @sachin_rt: Another powerful addition to @ProKabaddi. Proud to announce our new team, @tamilthalaivas. Looking forward to an amazing sea‚Ä¶",FALSE,0,NA,2017-06-30 06:34:49,FALSE,NA,"880675977562652672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneDay_CM",2269,TRUE,FALSE,NA,NA
"236","#TamilThalaivas - ‡Æ§‡Øä‡Æü‡Øç‡Æü‡ØÅ ‡Æ™‡Ææ‡Æ∞‡Øç .. ‡Æ®‡Ææ‡Æô‡Øç‡Æï ‡Æ§‡Ææ‡Æ±‡ØÅ‡ÆÆ‡Ææ‡Æ±‡ØÅ !! @ProKabaddi @tamilthalaivas #SachinTendulkar‚Ä¶ https://t.co/FBYJiVFapo",FALSE,0,NA,2017-06-30 06:34:21,TRUE,NA,"880675856716320769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneDay_CM",0,FALSE,FALSE,NA,NA
"237","#‡§¶‡§¨‡§Ç‡§ó  ‡§¶‡§ø‡§≤‡•ç‡§≤‡•Ä‚Äô ‡§∏‡§Ç‡§ò‡§æ‡§§ ‡§®‡§ø‡§µ‡§° ‡§ù‡§æ‡§≤‡•á‡§≤‡§æ ‡§¨‡§¶‡§≤‡§æ‡§™‡•Ç‡§∞‡§ï‡§∞ ‡§§‡•Å‡§∑‡§æ‡§∞ ‡§≠‡•ã‡§à‡§∞ ‡§¶‡§ø‡§≤‡•ç‡§≤‡•Ä ‡§∞‡§µ‡§æ‡§®‡§æ https://t.co/h6okrKN9lE #ProKabaddi #DabangDilhi @ProKabaddi",FALSE,0,NA,2017-06-30 06:33:42,FALSE,NA,"880675695118213123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adarsh_badlapur",0,FALSE,FALSE,NA,NA
"238","RT @ProKabaddi: Fazel Atrachali will have the added responsibility of guiding the youngsters of @Fortunegiants! Can he lead them to the #Vi‚Ä¶",FALSE,0,NA,2017-06-30 06:33:09,FALSE,NA,"880675558144847872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fortunegiants",16,TRUE,FALSE,NA,NA
